bioguide_id,name,name_confirm_from_sunlight,in_office,sort
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000002,2020 HON. JERROLD NADLER,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000179,2020 HON. GRACE F. NAPOLITANO,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000015,2020 HON. RICHARD R. NEAL,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000191,2020 HON. JOE NEGUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000189,2020 HON. DAN NEWHOUSE,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000188,2020 HON. DONALD NORCROSS,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000190,2020 HON. RALPH NORMAN,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000147,2020 HON. ELEANOR HOLMES NORTON,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
N000181,2020 HON. DEVIN NUNES,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000171,2020 HON. TOM O'HALLERAN,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000172,2020 HON. ALEXANDRIA OCASIO-CORTEZ,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000168,2020 HON. PETE OLSON,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
O000173,2020 HON. ILHAN OMAR,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000601,2020 HON. STEVEN M. PALAZZO,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000034,2020 HON. FRANK PALLONE  JR.,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000609,2020 HON. GARY J. PALMER,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000613,2020 HON. JIMMY PANETTA,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000614,2020 HON. CHRIS PAPPAS,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000096,2020 HON. BILL PASCRELL  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000604,2020 HON. DONALD M. PAYNE  JR.,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000197,2020 HON. NANCY PELOSI,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000615,2020 HON. GREG PENCE,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000593,2020 HON. ED PERLMUTTER,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000605,2020 HON. SCOTT PERRY,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000608,2020 HON. SCOTT H. PETERS,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000258,2020 HON. COLLIN C. PETERSON,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000616,2020 HON. DEAN PHILLIPS,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000597,2020 HON. CHELLIE PINGREE,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000610,2020 HON. STACEY E. PLASKETT,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000607,2020 HON. MARK POCAN,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000618,2020 HON. KATIE PORTER,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000599,2020 HON. BILL POSEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000617,2020 HON. AYANNA PRESSLEY,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
P000523,2020 HON. DAVID E. PRICE,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
Q000023,2020 HON. MIKE QUIGLEY,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000600,2020 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000606,2020 HON. JAMIE RASKIN,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000601,2020 HON. JOHN RATCLIFFE,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000585,2020 HON. TOM REED,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000610,2020 HON. GUY RESCHENTHALER,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000602,2020 HON. KATHLEEN M. RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000597,2020 HON. TOM RICE,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000588,2020 HON. CEDRIC L. RICHMOND,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000611,2020 HON. DENVER RIGGLEMAN,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000591,2020 HON. MARTHA ROBY,,,
R000373,2020 HON. CATHY MCMORRIS RODGERS,,,
R000373,2020 HON. CATHY MCMORRIS RODGERS,,,
R000373,2020 HON. CATHY MCMORRIS RODGERS,,,
